crossover_rate_subtree,crossover_rate_node_level,mutation_rate,tournament_size,experiment,generation,test_score,population
0.5,0.7,0.4,8,3,8,-1116.7714424029205,40
0.5,0.7,0.4,8,3,9,-1173.6708885474654,40
0.5,0.7,0.4,8,3,10,-1114.3731240362208,40
0.5,0.7,0.4,8,3,11,-1285.3726595561184,40
0.5,0.7,0.4,8,3,12,-1285.3726595561184,40
0.5,0.7,0.4,8,3,13,-1116.7714424029205,40
0.5,0.7,0.4,8,3,14,-1173.6708885474654,40
0.5,0.7,0.4,8,3,15,-1264.2222042406738,40
0.5,0.7,0.4,8,3,16,-1391.9509075312722,40
0.5,0.7,0.4,8,3,17,-1264.2222042406738,40
0.5,0.7,0.4,8,3,18,-1173.6708885474654,40
0.5,0.7,0.4,8,3,19,-1264.2222042406738,40
0.5,0.7,0.4,8,3,20,-1191.7506876348377,40
0.5,0.7,0.4,8,3,21,-1264.2222042406738,40
0.5,0.7,0.4,8,3,22,-1057.5358702554743,40
0.5,0.7,0.4,8,3,23,-1391.9509075312722,40
0.5,0.7,0.4,8,3,24,-880.4445120516934,40
0.5,0.7,0.4,8,3,25,-838.6410022186782,40
0.5,0.7,0.4,8,4,0,-1391.9509075312722,40
0.5,0.7,0.4,8,4,1,-1391.9509075312722,40
0.5,0.7,0.4,8,4,2,-1391.9509075312722,40
0.5,0.7,0.4,8,4,3,-1208.7887128711213,40
0.5,0.7,0.4,8,4,4,-1386.4844141597011,40
0.5,0.7,0.4,8,4,5,-1295.568208738829,40
0.5,0.7,0.4,8,4,6,-1075.3009403973863,40
0.5,0.7,0.4,8,4,7,-1053.4294450676352,40
0.5,0.7,0.4,8,4,8,-1075.3009403973863,40
0.5,0.7,0.4,8,4,9,-1075.3009403973863,40
0.5,0.7,0.4,8,4,10,-1075.3009403973863,40
0.5,0.7,0.4,8,4,11,-1096.1832710414228,40
0.5,0.7,0.4,8,4,12,-1096.1832710414228,40
0.5,0.7,0.4,8,4,13,-1096.1832710414228,40
0.5,0.7,0.4,8,4,14,-1096.1832710414228,40
0.5,0.7,0.4,8,4,15,-1096.1832710414228,40
0.5,0.7,0.4,8,4,16,-1096.1832710414228,40
0.5,0.7,0.4,8,4,17,-1096.1832710414228,40
0.5,0.7,0.4,8,4,18,-1096.1832710414228,40
0.5,0.7,0.4,8,4,19,-1111.2499940155276,40
0.5,0.7,0.4,8,4,20,-959.404093923833,40
0.5,0.7,0.4,8,4,21,-1004.3719102853511,40
0.5,0.7,0.4,8,4,22,-959.404093923833,40
0.5,0.7,0.4,8,4,23,-1004.3719102853511,40
0.5,0.7,0.4,8,4,24,-1004.3719102853511,40
0.5,0.7,0.4,8,4,25,-1004.3719102853511,40
0.5,0.9,0.4,8,0,0,-1392.4777699036558,40
0.5,0.9,0.4,8,0,1,-1391.9509075312722,40
0.5,0.9,0.4,8,0,2,-1391.9509075312722,40
0.5,0.9,0.4,8,0,3,-1234.3440640936515,40
0.5,0.9,0.4,8,0,4,-1265.589054415941,40
0.5,0.9,0.4,8,0,5,-1391.9509075312722,40
0.5,0.9,0.4,8,0,6,-1234.3440640936515,40
0.5,0.9,0.4,8,0,7,-1265.589054415941,40
0.5,0.9,0.4,8,0,8,-1072.9084117252792,40
0.5,0.9,0.4,8,0,9,-1391.9509075312722,40
0.5,0.9,0.4,8,0,10,-1234.3440640936515,40
0.5,0.9,0.4,8,0,11,-1234.3440640936515,40
0.5,0.9,0.4,8,0,12,-1256.9334654700995,40
0.5,0.9,0.4,8,0,13,-1059.373770289385,40
0.5,0.9,0.4,8,0,14,-1059.373770289385,40
0.5,0.9,0.4,8,0,15,-1059.373770289385,40
0.5,0.9,0.4,8,0,16,-1059.373770289385,40
0.5,0.9,0.4,8,0,17,-1059.373770289385,40
0.5,0.9,0.4,8,0,18,-1059.373770289385,40
0.5,0.9,0.4,8,0,19,-1059.373770289385,40
0.5,0.9,0.4,8,0,20,-1059.373770289385,40
0.5,0.9,0.4,8,0,21,-960.4473173642467,40
0.5,0.9,0.4,8,0,22,-1059.373770289385,40
0.5,0.9,0.4,8,0,23,-1059.373770289385,40
0.5,0.9,0.4,8,0,24,-1059.373770289385,40
0.5,0.9,0.4,8,0,25,-1059.373770289385,40
0.5,0.9,0.4,8,1,0,-1387.997781222679,40
0.5,0.9,0.4,8,1,1,-1391.9509075312722,40
0.5,0.9,0.4,8,1,2,-1509.4855987315098,40
0.5,0.9,0.4,8,1,3,-1372.1633171931264,40
0.5,0.9,0.4,8,1,4,718.3688621640802,40
0.5,0.9,0.4,8,1,5,1014.2821410854315,40
0.5,0.9,0.4,8,1,6,165.12975462634915,40
0.5,0.9,0.4,8,1,7,386.1547016015424,40
0.5,0.9,0.4,8,1,8,924.0009217540904,40
0.5,0.9,0.4,8,1,9,924.0009217540904,40
0.5,0.9,0.4,8,1,10,-2674.0418842786767,40
0.5,0.9,0.4,8,1,11,924.0009217540904,40
0.5,0.9,0.4,8,1,12,903.0678898456976,40
0.5,0.9,0.4,8,1,13,924.0009217540904,40
0.5,0.9,0.4,8,1,14,924.0009217540904,40
0.5,0.9,0.4,8,1,15,-115.99794069250606,40
0.5,0.9,0.4,8,1,16,-1899.1981209520663,40
0.5,0.9,0.4,8,1,17,924.0009217540904,40
0.5,0.9,0.4,8,1,18,924.0009217540904,40
0.5,0.9,0.4,8,1,19,832.5877320956278,40
0.5,0.9,0.4,8,1,20,924.0009217540904,40
0.5,0.9,0.4,8,1,21,924.0009217540904,40
0.5,0.9,0.4,8,1,22,834.6883407514433,40
0.5,0.9,0.4,8,1,23,1374.909684798635,40
0.5,0.9,0.4,8,1,24,535.6176350824003,40
0.5,0.9,0.4,8,1,25,41.58372853961464,40
0.5,0.9,0.4,8,2,0,-1270.6326524580136,40
0.5,0.9,0.4,8,2,1,-1391.9509075312722,40
0.5,0.9,0.4,8,2,2,-1394.8410741650748,40
0.5,0.9,0.4,8,2,3,-1394.8410741650748,40
0.5,0.9,0.4,8,2,4,-1388.6482068209768,40
0.5,0.9,0.4,8,2,5,-1387.7956077233785,40
0.5,0.9,0.4,8,2,6,-1117.086016630225,40
0.5,0.9,0.4,8,2,7,-688.9490666371747,40
0.5,0.9,0.4,8,2,8,-749.5944854958127,40
0.5,0.9,0.4,8,2,9,-864.6183100113218,40
0.5,0.9,0.4,8,2,10,-963.4564933045899,40
0.5,0.9,0.4,8,2,11,-769.6089957679053,40
0.5,0.9,0.4,8,2,12,-705.1764946724704,40
0.5,0.9,0.4,8,2,13,-751.9822898314808,40
0.5,0.9,0.4,8,2,14,-892.055519165316,40
0.5,0.9,0.4,8,2,15,-927.5165029915768,40
0.5,0.9,0.4,8,2,16,-860.9993508581914,40
0.5,0.9,0.4,8,2,17,-860.9993508581914,40
0.5,0.9,0.4,8,2,18,-357.58935103615636,40
0.5,0.9,0.4,8,2,19,-220.75103362990728,40
0.5,0.9,0.4,8,2,20,-511.18780526125244,40
0.5,0.9,0.4,8,2,21,-859.7105706713776,40
0.5,0.9,0.4,8,2,22,-1485.3131263334728,40
0.5,0.9,0.4,8,2,23,-465.37543299264865,40
0.5,0.9,0.4,8,2,24,-465.37543299264865,40
0.5,0.9,0.4,8,2,25,-1238.5529088973828,40
0.5,0.9,0.4,8,3,0,-1386.6010351796797,40
0.5,0.9,0.4,8,3,1,-1316.6318803072324,40
0.5,0.9,0.4,8,3,2,-1363.9584149610962,40
0.5,0.9,0.4,8,3,3,-1303.629374840537,40
0.5,0.9,0.4,8,3,4,-1391.9509075312722,40
0.5,0.9,0.4,8,3,5,-1391.9509075312722,40
0.5,0.9,0.4,8,3,6,-1303.629374840537,40
0.5,0.9,0.4,8,3,7,-1303.629374840537,40
0.5,0.9,0.4,8,3,8,-1391.9509075312722,40
0.5,0.9,0.4,8,3,9,-1368.1101838411819,40
0.5,0.9,0.4,8,3,10,-1391.9509075312722,40
0.5,0.9,0.4,8,3,11,-1391.9509075312722,40
0.5,0.9,0.4,8,3,12,-1398.5274532006788,40
0.5,0.9,0.4,8,3,13,-1391.9509075312722,40
0.5,0.9,0.4,8,3,14,-1221.324686697982,40
0.5,0.9,0.4,8,3,15,-1336.499411698856,40
0.5,0.9,0.4,8,3,16,-1225.5859826292804,40
0.5,0.9,0.4,8,3,17,-1125.3782567630267,40
0.5,0.9,0.4,8,3,18,-1377.1986817049503,40
0.5,0.9,0.4,8,3,19,-1377.1986817049503,40
0.5,0.9,0.4,8,3,20,-1377.1986817049503,40
0.5,0.9,0.4,8,3,21,-1383.4913097760668,40
0.5,0.9,0.4,8,3,22,-1377.1986817049503,40
0.5,0.9,0.4,8,3,23,-1383.4913097760668,40
0.5,0.9,0.4,8,3,24,-1383.4913097760668,40
0.5,0.9,0.4,8,3,25,-1383.4913097760668,40
0.5,0.9,0.4,8,4,0,-1292.0316629016177,40
0.5,0.9,0.4,8,4,1,-1295.820480103994,40
0.5,0.9,0.4,8,4,2,-1411.905500221856,40
0.5,0.9,0.4,8,4,3,-1404.301863030692,40
0.5,0.9,0.4,8,4,4,-1402.212112734689,40
0.5,0.9,0.4,8,4,5,-1391.494917774409,40
0.5,0.9,0.4,8,4,6,-1361.6574447221874,40
0.5,0.9,0.4,8,4,7,-1506.8327790710678,40
0.5,0.9,0.4,8,4,8,-1404.301863030692,40
0.5,0.9,0.4,8,4,9,-1329.2988051455322,40
0.5,0.9,0.4,8,4,10,-1411.905500221856,40
0.5,0.9,0.4,8,4,11,-1411.905500221856,40
0.5,0.9,0.4,8,4,12,-1136.6890020446622,40
0.5,0.9,0.4,8,4,13,-1263.8380643945525,40
0.5,0.9,0.4,8,4,14,-633.0590048716767,40
0.5,0.9,0.4,8,4,15,-633.0590048716767,40
0.5,0.9,0.4,8,4,16,-556.5168062177186,40
0.5,0.9,0.4,8,4,17,-531.9424386143031,40
0.5,0.9,0.4,8,4,18,-544.5183591729962,40
0.5,0.9,0.4,8,4,19,-542.4521578950181,40
0.5,0.9,0.4,8,4,20,-316.36420150658216,40
0.5,0.9,0.4,8,4,21,-316.36420150658216,40
0.5,0.9,0.4,8,4,22,-316.36420150658216,40
0.5,0.9,0.4,8,4,23,-334.59192752252403,40
0.5,0.9,0.4,8,4,24,-316.63198523924876,40
0.5,0.9,0.4,8,4,25,-99.79794092659169,40
0.7,0.1,0.4,8,0,0,-2597.939792192511,40
0.7,0.1,0.4,8,0,1,-1457.1761485299162,40
0.7,0.1,0.4,8,0,2,-1457.1761485299162,40
0.7,0.1,0.4,8,0,3,-562.993850721544,40
0.7,0.1,0.4,8,0,4,-339.6203309206753,40
0.7,0.1,0.4,8,0,5,-308.6538572890046,40
0.7,0.1,0.4,8,0,6,-271.9496916506141,40
0.7,0.1,0.4,8,0,7,-287.3204627589405,40
0.7,0.1,0.4,8,0,8,-753.2265121974141,40
0.7,0.1,0.4,8,0,9,-753.2265121974141,40
0.7,0.1,0.4,8,0,10,-308.6538572890046,40
0.7,0.1,0.4,8,0,11,-308.6538572890046,40
0.7,0.1,0.4,8,0,12,-270.45561315732436,40
0.7,0.1,0.4,8,0,13,-308.6538572890046,40
0.7,0.1,0.4,8,0,14,-315.6589054427157,40
0.7,0.1,0.4,8,0,15,-315.04119385065366,40
0.7,0.1,0.4,8,0,16,-284.26353964583365,40
0.7,0.1,0.4,8,0,17,-284.26353964583365,40
0.7,0.1,0.4,8,0,18,-262.95322950809,40
0.7,0.1,0.4,8,0,19,-504.2199479187014,40
0.7,0.1,0.4,8,0,20,-459.5991099443193,40
0.7,0.1,0.4,8,0,21,-504.2199479187014,40
0.7,0.1,0.4,8,0,22,-420.456713480099,40
0.7,0.1,0.4,8,0,23,-426.13680257581575,40
0.7,0.1,0.4,8,0,24,-420.456713480099,40
0.7,0.1,0.4,8,0,25,-153.56954013760762,40
0.7,0.1,0.4,8,1,0,-1381.0131744139167,40
0.7,0.1,0.4,8,1,1,-998.1020339275177,40
0.7,0.1,0.4,8,1,2,-1355.7830174841804,40
0.7,0.1,0.4,8,1,3,-989.6424361723124,40
0.7,0.1,0.4,8,1,4,-2537.66195242256,40
0.7,0.1,0.4,8,1,5,-1001.4784972952623,40
0.7,0.1,0.4,8,1,6,-1001.4784972952623,40
0.7,0.1,0.4,8,1,7,-1001.4784972952623,40
0.7,0.1,0.4,8,1,8,-1001.4784972952623,40
0.7,0.1,0.4,8,1,9,-1001.4784972952623,40
0.7,0.1,0.4,8,1,10,-1581.006133874674,40
0.7,0.1,0.4,8,1,11,-1511.3035570924199,40
0.7,0.1,0.4,8,1,12,-999.9806205907443,40
0.7,0.1,0.4,8,1,13,-1012.321280331489,40
0.7,0.1,0.4,8,1,14,-992.527367981649,40
0.7,0.1,0.4,8,1,15,-748.1276944878433,40
0.7,0.1,0.4,8,1,16,-959.8279245783488,40
0.7,0.1,0.4,8,1,17,-1001.4784972952623,40
0.7,0.1,0.4,8,1,18,-1001.4784972952623,40
0.7,0.1,0.4,8,1,19,-778.7524038219645,40
0.7,0.1,0.4,8,1,20,-906.4996950866407,40
0.7,0.1,0.4,8,1,21,-771.9683331438183,40
0.7,0.1,0.4,8,1,22,-1122.20328225013,40
0.7,0.1,0.4,8,1,23,-807.7957107647912,40
0.7,0.1,0.4,8,1,24,-803.4713581857865,40
0.7,0.1,0.4,8,1,25,-803.4713581857865,40
0.7,0.1,0.4,8,2,0,-1329.2988051455322,40
0.7,0.1,0.4,8,2,1,-1212.9333781477412,40
0.7,0.1,0.4,8,2,2,-1391.9509075312722,40
0.7,0.1,0.4,8,2,3,-1329.2988051455322,40
0.7,0.1,0.4,8,2,4,-1212.9333781477412,40
0.7,0.1,0.4,8,2,5,-1212.9333781477412,40
0.7,0.1,0.4,8,2,6,-1131.8182476465145,40
0.7,0.1,0.4,8,2,7,-824.7637573307682,40
0.7,0.1,0.4,8,2,8,-716.4089719731119,40
0.7,0.1,0.4,8,2,9,-298.6645176472672,40
0.7,0.1,0.4,8,2,10,-298.6645176472672,40
0.7,0.1,0.4,8,2,11,-313.74747742200503,40
0.7,0.1,0.4,8,2,12,-298.6645176472672,40
0.7,0.1,0.4,8,2,13,-146.3384286967498,40
0.7,0.1,0.4,8,2,14,633.8770339458956,40
0.7,0.1,0.4,8,2,15,-146.3384286967498,40
0.7,0.1,0.4,8,2,16,-289.1447036520326,40
0.7,0.1,0.4,8,2,17,-146.3384286967498,40
0.7,0.1,0.4,8,2,18,-146.3384286967498,40
0.7,0.1,0.4,8,2,19,715.9785812501042,40
0.7,0.1,0.4,8,2,20,-38.46109951600033,40
0.7,0.1,0.4,8,2,21,-970.0249042537047,40
0.7,0.1,0.4,8,2,22,151.31229141404913,40
0.7,0.1,0.4,8,2,23,151.31229141404913,40
0.7,0.1,0.4,8,2,24,151.31229141404913,40
0.7,0.1,0.4,8,2,25,81.47012835601953,40
0.7,0.1,0.4,8,3,0,-1391.9509075312722,40
0.7,0.1,0.4,8,3,1,-1233.4647377121032,40
0.7,0.1,0.4,8,3,2,-1399.3296676410648,40
0.7,0.1,0.4,8,3,3,-1391.9509075312722,40
0.7,0.1,0.4,8,3,4,-1391.9509075312722,40
0.7,0.1,0.4,8,3,5,-1391.9509075312722,40
0.7,0.1,0.4,8,3,6,-1427.2960366921625,40
0.7,0.1,0.4,8,3,7,-1391.9509075312722,40
0.7,0.1,0.4,8,3,8,-1391.9509075312722,40
0.7,0.1,0.4,8,3,9,-1391.9509075312722,40
0.7,0.1,0.4,8,3,10,-1382.0717434136222,40
0.7,0.1,0.4,8,3,11,-1415.761759152639,40
0.7,0.1,0.4,8,3,12,-1391.9509075312722,40
0.7,0.1,0.4,8,3,13,-1391.9509075312722,40
0.7,0.1,0.4,8,3,14,-1391.9509075312722,40
0.7,0.1,0.4,8,3,15,-1391.9509075312722,40
0.7,0.1,0.4,8,3,16,-1206.428967461323,40
0.7,0.1,0.4,8,3,17,-1391.9509075312722,40
0.7,0.1,0.4,8,3,18,-1391.9509075312722,40
0.7,0.1,0.4,8,3,19,-1391.9509075312722,40
0.7,0.1,0.4,8,3,20,-1391.9509075312722,40
0.7,0.1,0.4,8,3,21,-1391.9509075312722,40
0.7,0.1,0.4,8,3,22,-1392.366610638809,40
0.7,0.1,0.4,8,3,23,-1391.9509075312722,40
0.7,0.1,0.4,8,3,24,-1391.9509075312722,40
0.7,0.1,0.4,8,3,25,-1391.9509075312722,40
0.7,0.1,0.4,8,4,0,-1391.9509075312722,40
0.7,0.1,0.4,8,4,1,-1244.083391048645,40
0.7,0.1,0.4,8,4,2,-1393.9543039952182,40
0.7,0.1,0.4,8,4,3,-1393.9543039952182,40
0.7,0.1,0.4,8,4,4,-1347.4100969100325,40
0.7,0.1,0.4,8,4,5,-1393.9543039952182,40
0.7,0.1,0.4,8,4,6,-1483.6402775001427,40
0.7,0.1,0.4,8,4,7,-914.3952623117908,40
0.7,0.1,0.4,8,4,8,-798.8377885129055,40
0.7,0.1,0.4,8,4,9,-798.8377885129055,40
0.7,0.1,0.4,8,4,10,-1386.4844141597011,40
0.7,0.1,0.4,8,4,11,-808.8444200917163,40
0.7,0.1,0.4,8,4,12,-1070.712701099651,40
0.7,0.1,0.4,8,4,13,-1097.3524168918136,40
0.7,0.1,0.4,8,4,14,-986.6032603134105,40
0.7,0.1,0.4,8,4,15,-833.1080364417892,40
0.7,0.1,0.4,8,4,16,-833.1080364417892,40
0.7,0.1,0.4,8,4,17,-833.1080364417892,40
0.7,0.1,0.4,8,4,18,-1097.3524168918136,40
0.7,0.1,0.4,8,4,19,-986.6032603134105,40
0.7,0.1,0.4,8,4,20,-1097.3524168918136,40
0.7,0.1,0.4,8,4,21,-1097.3524168918136,40
0.7,0.1,0.4,8,4,22,-1090.2406075810486,40
0.7,0.1,0.4,8,4,23,-1090.2406075810486,40
0.7,0.1,0.4,8,4,24,-1090.2406075810486,40
0.7,0.1,0.4,8,4,25,-1097.3524168918136,40
0.7,0.3,0.4,8,0,0,-861.8136597160251,40
0.7,0.3,0.4,8,0,1,-468.39694467151986,40
0.7,0.3,0.4,8,0,2,-468.39694467151986,40
0.7,0.3,0.4,8,0,3,-468.39694467151986,40
0.7,0.3,0.4,8,0,4,-378.36108095431416,40
0.7,0.3,0.4,8,0,5,-607.5125735749305,40
0.7,0.3,0.4,8,0,6,-378.85264844422505,40
0.7,0.3,0.4,8,0,7,-378.64229321389416,40
0.7,0.3,0.4,8,0,8,-378.64229321389416,40
0.7,0.3,0.4,8,0,9,-378.64229321389416,40
0.7,0.3,0.4,8,0,10,-377.8599313173464,40
0.7,0.3,0.4,8,0,11,-936.8487207538726,40
0.7,0.3,0.4,8,0,12,-371.6889038232123,40
0.7,0.3,0.4,8,0,13,-378.64229321389416,40
0.7,0.3,0.4,8,0,14,-401.03776402671957,40
0.7,0.3,0.4,8,0,15,-401.03776402671957,40
0.7,0.3,0.4,8,0,16,-155.05148514261114,40
0.7,0.3,0.4,8,0,17,-351.4429259761028,40
0.7,0.3,0.4,8,0,18,-482.432506326476,40
0.7,0.3,0.4,8,0,19,-323.914270795686,40
0.7,0.3,0.4,8,0,20,-3171.651564880908,40
0.7,0.3,0.4,8,0,21,-341.752519987504,40
0.7,0.3,0.4,8,0,22,-386.7037055473187,40
0.7,0.3,0.4,8,0,23,-342.92428317725637,40
0.7,0.3,0.4,8,0,24,-341.60519185463664,40
0.7,0.3,0.4,8,0,25,-369.8307811267107,40
0.7,0.3,0.4,8,1,0,-1392.119383685075,40
0.7,0.3,0.4,8,1,1,-1513.00244150084,40
0.7,0.3,0.4,8,1,2,-1395.1984605658743,40
0.7,0.3,0.4,8,1,3,-1454.3521301483534,40
0.7,0.3,0.4,8,1,4,-1395.1984605658743,40
0.7,0.3,0.4,8,1,5,-1177.8342134031761,40
0.7,0.3,0.4,8,1,6,-978.1121073204747,40
0.7,0.3,0.4,8,1,7,-978.1121073204747,40
0.7,0.3,0.4,8,1,8,-978.1121073204747,40
0.7,0.3,0.4,8,1,9,-1044.1869114957972,40
0.7,0.3,0.4,8,1,10,-937.8327834937384,40
0.7,0.3,0.4,8,1,11,-939.8968352741385,40
0.7,0.3,0.4,8,1,12,-939.8968352741385,40
0.7,0.3,0.4,8,1,13,-937.8327834937384,40
0.7,0.3,0.4,8,1,14,-937.8327834937384,40
0.7,0.3,0.4,8,1,15,-940.5739504774762,40
0.7,0.3,0.4,8,1,16,-1180.0392025529723,40
0.7,0.3,0.4,8,1,17,-927.9013754603756,40
0.7,0.3,0.4,8,1,18,-939.8968352741385,40
0.7,0.3,0.4,8,1,19,-939.8968352741385,40
0.7,0.3,0.4,8,1,20,-940.5739504774762,40
0.7,0.3,0.4,8,1,21,-985.8229140280743,40
0.7,0.3,0.4,8,1,22,-927.9013754603756,40
0.7,0.3,0.4,8,1,23,-927.9013754603756,40
0.7,0.3,0.4,8,1,24,-927.9013754603756,40
0.7,0.3,0.4,8,1,25,-940.5739504774762,40
0.7,0.3,0.4,8,2,0,-1123.1685236805274,40
0.7,0.3,0.4,8,2,1,-1510.8913774829143,40
0.7,0.3,0.4,8,2,2,-542.890576901104,40
0.7,0.3,0.4,8,2,3,-542.890576901104,40
0.7,0.3,0.4,8,2,4,-542.890576901104,40
0.7,0.3,0.4,8,2,5,-405.8000945903663,40
0.7,0.3,0.4,8,2,6,-462.4519515918528,40
0.7,0.3,0.4,8,2,7,-358.64730307665803,40
0.7,0.3,0.4,8,2,8,-396.69377250282264,40
0.7,0.3,0.4,8,2,9,-440.7707978129665,40
0.7,0.3,0.4,8,2,10,-510.01406429078656,40
0.7,0.3,0.4,8,2,11,-510.01406429078656,40
0.7,0.3,0.4,8,2,12,-510.01406429078656,40
0.7,0.3,0.4,8,2,13,-329.0213964941431,40
0.7,0.3,0.4,8,2,14,-216.26065696728978,40
0.7,0.3,0.4,8,2,15,-304.6464505031995,40
0.7,0.3,0.4,8,2,16,-257.56639011444605,40
0.7,0.3,0.4,8,2,17,-257.56639011444605,40
0.7,0.3,0.4,8,2,18,-923.4771124034748,40
0.7,0.3,0.4,8,2,19,-923.4771124034748,40
0.7,0.3,0.4,8,2,20,-923.4771124034748,40
0.7,0.3,0.4,8,2,21,-369.3997314853928,40
0.7,0.3,0.4,8,2,22,-1018.216132676435,40
0.7,0.3,0.4,8,2,23,-1069.3529072240324,40
0.7,0.3,0.4,8,2,24,-1069.3529072240324,40
0.7,0.3,0.4,8,2,25,-1069.3529072240324,40
0.7,0.3,0.4,8,3,0,-1136.6890020446622,40
0.7,0.3,0.4,8,3,1,-877.8475762847227,40
0.7,0.3,0.4,8,3,2,-575.4729206898465,40
0.7,0.3,0.4,8,3,3,-787.4736804781203,40
0.7,0.3,0.4,8,3,4,-787.4736804781203,40
0.7,0.3,0.4,8,3,5,-997.7942544167904,40
0.7,0.3,0.4,8,3,6,-973.2592160823314,40
0.7,0.3,0.4,8,3,7,-958.3502305327156,40
0.7,0.3,0.4,8,3,8,-975.8162829812591,40
0.7,0.3,0.4,8,3,9,-975.8162829812591,40
0.7,0.3,0.4,8,3,10,-975.8162829812591,40
0.7,0.3,0.4,8,3,11,-995.6172203645995,40
0.7,0.3,0.4,8,3,12,-995.6172203645995,40
0.7,0.3,0.4,8,3,13,-1839.5180833373915,40
0.7,0.3,0.4,8,3,14,-959.3135044321505,40
0.7,0.3,0.4,8,3,15,-983.9344773042228,40
0.7,0.3,0.4,8,3,16,-935.9204042754985,40
0.7,0.3,0.4,8,3,17,-983.9344773042228,40
0.7,0.3,0.4,8,3,18,-1081.9912640256607,40
0.7,0.3,0.4,8,3,19,-2278.422132775478,40
0.7,0.3,0.4,8,3,20,-1032.3404034019554,40
0.7,0.3,0.4,8,3,21,-1025.4895495951794,40
0.7,0.3,0.4,8,3,22,-1027.4434845936948,40
0.7,0.3,0.4,8,3,23,-1025.4895495951794,40
0.7,0.3,0.4,8,3,24,-971.5921969830451,40
0.7,0.3,0.4,8,3,25,-1788.413679209456,40
0.7,0.3,0.4,8,4,0,-1391.9509075312722,40
0.7,0.3,0.4,8,4,1,-1391.9509075312722,40
0.7,0.3,0.4,8,4,2,-1391.9509075312722,40
0.7,0.3,0.4,8,4,3,-1651.2212801106664,40
0.7,0.3,0.4,8,4,4,-1391.9509075312722,40
0.7,0.3,0.4,8,4,5,-1391.9509075312722,40
0.7,0.3,0.4,8,4,6,-1391.9509075312722,40
0.7,0.3,0.4,8,4,7,-1391.9509075312722,40
0.7,0.3,0.4,8,4,8,-1361.2211290679525,40
0.7,0.3,0.4,8,4,9,-1391.330358043841,40
0.7,0.3,0.4,8,4,10,-1391.9509075312722,40
0.7,0.3,0.4,8,4,11,-1391.9509075312722,40
0.7,0.3,0.4,8,4,12,-1391.9509075312722,40
0.7,0.3,0.4,8,4,13,-1391.9509075312722,40
0.7,0.3,0.4,8,4,14,-1391.9509075312722,40
0.7,0.3,0.4,8,4,15,-1365.285972124174,40
0.7,0.3,0.4,8,4,16,-1365.285972124174,40
0.7,0.3,0.4,8,4,17,-1133.4180527098524,40
0.7,0.3,0.4,8,4,18,-1133.4180527098524,40
0.7,0.3,0.4,8,4,19,-1133.4180527098524,40
0.7,0.3,0.4,8,4,20,-1365.285972124174,40
0.7,0.3,0.4,8,4,21,-1133.4180527098524,40
0.7,0.3,0.4,8,4,22,-1133.4180527098524,40
0.7,0.3,0.4,8,4,23,-1298.0222714700717,40
0.7,0.3,0.4,8,4,24,-1298.0222714700717,40
0.7,0.3,0.4,8,4,25,-1133.4180527098524,40
0.7,0.5,0.4,8,0,0,-2139.1741365422545,40
0.7,0.5,0.4,8,0,1,-1385.7061962007438,40
0.7,0.5,0.4,8,0,2,-1440.9588694978584,40
0.7,0.5,0.4,8,0,3,-1385.7061962007438,40
0.7,0.5,0.4,8,0,4,-1821.6487398746076,40
0.7,0.5,0.4,8,0,5,-1486.3463569404012,40
0.7,0.5,0.4,8,0,6,-1049.5051351274587,40
0.7,0.5,0.4,8,0,7,-1049.5051351274587,40
0.7,0.5,0.4,8,0,8,-1096.7137763545309,40
0.7,0.5,0.4,8,0,9,-1562.7463498591242,40
0.7,0.5,0.4,8,0,10,-1096.7137763545309,40
0.7,0.5,0.4,8,0,11,-966.0287203177367,40
0.7,0.5,0.4,8,0,12,-2078.050192373133,40
0.7,0.5,0.4,8,0,13,-1910.10152962452,40
0.7,0.5,0.4,8,0,14,-2755.002418701979,40
0.7,0.5,0.4,8,0,15,-2078.050192373133,40
0.7,0.5,0.4,8,0,16,-2078.050192373133,40
0.7,0.5,0.4,8,0,17,-2078.050192373133,40
0.7,0.5,0.4,8,0,18,-929.1619130156819,40
0.7,0.5,0.4,8,0,19,-2078.050192373133,40
0.7,0.5,0.4,8,0,20,-857.987034511744,40
0.7,0.5,0.4,8,0,21,-1327.2690465394971,40
0.7,0.5,0.4,8,0,22,-2078.050192373133,40
0.7,0.5,0.4,8,0,23,-1261.5460657823448,40
0.7,0.5,0.4,8,0,24,-668.7450004947527,40
0.7,0.5,0.4,8,0,25,-668.7450004947527,40
0.7,0.5,0.4,8,1,0,-2419.507396580544,40
0.7,0.5,0.4,8,1,1,-1386.4844141597011,40
0.7,0.5,0.4,8,1,2,-1386.4844141597011,40
0.7,0.5,0.4,8,1,3,-1390.565239188749,40
0.7,0.5,0.4,8,1,4,-1427.3775553481444,40
0.7,0.5,0.4,8,1,5,-1390.565239188749,40
0.7,0.5,0.4,8,1,6,-1530.8178777626672,40
0.7,0.5,0.4,8,1,7,-1390.565239188749,40
0.7,0.5,0.4,8,1,8,-1386.4844141597011,40
0.7,0.5,0.4,8,1,9,-1390.565239188749,40
0.7,0.5,0.4,8,1,10,-1386.4844141597011,40
0.7,0.5,0.4,8,1,11,-1140.5308598963006,40
0.7,0.5,0.4,8,1,12,-1136.5835249402494,40
0.7,0.5,0.4,8,1,13,-1390.565239188749,40
0.7,0.5,0.4,8,1,14,-1386.4844141597011,40
